sentence|word|attention|cluster_label|sentence_index|salience score
With such a beautiful plant, we welcome the snow.|.|0.19121937453746796|3|96|attention
With such a beautiful plant, we welcome the snow.|,|0.1253499984741211|3|96|attention
With such a beautiful plant, we welcome the snow.|snow|0.051007986068725586|3|96|attention
With such a beautiful plant, we welcome the snow.|[CLS]|0.04053599759936333|3|96|attention
When we decided on growing coffee, we set out to find a coffee plant that would meet our unique requirements.|[SEP]|0.3106648027896881|3|97|attention
When we decided on growing coffee, we set out to find a coffee plant that would meet our unique requirements.|.|0.2058289796113968|3|97|attention
When we decided on growing coffee, we set out to find a coffee plant that would meet our unique requirements.|,|0.1368122696876526|3|97|attention
When we decided on growing coffee, we set out to find a coffee plant that would meet our unique requirements.|coffee|0.04357520863413811|3|97|attention
When we decided on growing coffee, we set out to find a coffee plant that would meet our unique requirements.|[CLS]|0.03730064630508423|3|97|attention
Operations at the plant are likely to be halted for a long time and other makers of SAP resins are operating on a full-production|resins|0.05438540503382683|9|98|attention
Operations at the plant are likely to be halted for a long time and other makers of SAP resins are operating on a full-production|[CLS]|0.04955914616584778|9|98|attention
Operations at the plant are likely to be halted for a long time and other makers of SAP resins are operating on a full-production|SAP|0.03722897544503212|9|98|attention
Operations at the plant are likely to be halted for a long time and other makers of SAP resins are operating on a full-production|the|0.03217759728431702|9|98|attention
Operations at the plant are likely to be halted for a long time and other makers of SAP resins are operating on a full-production|at|0.02615956962108612|9|98|attention
A: Plants that are native to the area in which you live actually require the least attention of anything you'll plant.|'ll|0.18812008202075958|2|99|attention
A: Plants that are native to the area in which you live actually require the least attention of anything you'll plant.|[SEP]|0.14023397862911224|2|99|attention
A: Plants that are native to the area in which you live actually require the least attention of anything you'll plant.|you|0.039111360907554626|2|99|attention
A: Plants that are native to the area in which you live actually require the least attention of anything you'll plant.|[CLS]|0.033395033329725266|2|99|attention
A: Plants that are native to the area in which you live actually require the least attention of anything you'll plant.|.|0.030077612027525902|2|99|attention
Yesterday morning, I ventured out to my garden to check on a squash plant that I had recently replanted.|,|0.11840931326150894|6|100|attention
Yesterday morning, I ventured out to my garden to check on a squash plant that I had recently replanted.|squash|0.04663247987627983|6|100|attention
Yesterday morning, I ventured out to my garden to check on a squash plant that I had recently replanted.|[CLS]|0.04329827055335045|6|100|attention
Yesterday morning, I ventured out to my garden to check on a squash plant that I had recently replanted.|garden|0.02773175574839115|6|100|attention
Yesterday morning, I ventured out to my garden to check on a squash plant that I had recently replanted.|a|0.021284794434905052|6|100|attention
A baseball plant, or Jatropha Berlandieri, is a spectacle of a species for sure.|of|0.13508665561676025|3|101|attention
A baseball plant, or Jatropha Berlandieri, is a spectacle of a species for sure.|[CLS]|0.03937845677137375|3|101|attention
A baseball plant, or Jatropha Berlandieri, is a spectacle of a species for sure.|baseball|0.038689520210027695|3|101|attention
A baseball plant, or Jatropha Berlandieri, is a spectacle of a species for sure.|A|0.030210478231310844|3|101|attention
A baseball plant, or Jatropha Berlandieri, is a spectacle of a species for sure.|for|0.020224932581186295|3|101|attention
It's rincospernum, a plant in the jasmine family that blooms all over the city.|in|0.040770042687654495|6|102|attention
It's rincospernum, a plant in the jasmine family that blooms all over the city.|all|0.03140799328684807|6|102|attention
It's rincospernum, a plant in the jasmine family that blooms all over the city.|family|0.019026124849915504|6|102|attention
It's rincospernum, a plant in the jasmine family that blooms all over the city.|city|0.017587026581168175|6|102|attention
It's rincospernum, a plant in the jasmine family that blooms all over the city.|[CLS]|0.01739349402487278|6|102|attention
Many of us don't have a large backyards to plant flowers and herbs, but that doesn't mean we have to go without our own garden|we|0.13745605945587158|2|103|attention
Many of us don't have a large backyards to plant flowers and herbs, but that doesn't mean we have to go without our own garden|n't|0.13574877381324768|2|103|attention
Many of us don't have a large backyards to plant flowers and herbs, but that doesn't mean we have to go without our own garden|that|0.08106165379285812|2|103|attention
Many of us don't have a large backyards to plant flowers and herbs, but that doesn't mean we have to go without our own garden|to|0.07513334602117538|2|103|attention
Many of us don't have a large backyards to plant flowers and herbs, but that doesn't mean we have to go without our own garden|flowers|0.03374827280640602|2|103|attention
Are you looking for a maintenance free plant that can take the heat of the summer months?|[SEP]|0.6053306460380554|9|104|attention
Are you looking for a maintenance free plant that can take the heat of the summer months?|[CLS]|0.04097335413098335|9|104|attention
Are you looking for a maintenance free plant that can take the heat of the summer months?|maintenance|0.022552311420440674|9|104|attention
Are you looking for a maintenance free plant that can take the heat of the summer months?|you|0.021115459501743317|9|104|attention
Are you looking for a maintenance free plant that can take the heat of the summer months?|a|0.020646119490265846|9|104|attention
In a small bed or pots, plant a few tomato plants, basil and oregano -- all of the garden ingredients that you need for a pizza.|[CLS]|0.05254635214805603|2|105|attention
In a small bed or pots, plant a few tomato plants, basil and oregano -- all of the garden ingredients that you need for a pizza.|,|0.04092282056808472|2|105|attention
In a small bed or pots, plant a few tomato plants, basil and oregano -- all of the garden ingredients that you need for a pizza.|In|0.03815590590238571|2|105|attention
In a small bed or pots, plant a few tomato plants, basil and oregano -- all of the garden ingredients that you need for a pizza.|you|0.020328963175415993|2|105|attention
In a small bed or pots, plant a few tomato plants, basil and oregano -- all of the garden ingredients that you need for a pizza.|[SEP]|0.019573109224438667|2|105|attention
Get your hands dirty and plant, trim, fertilize and reacquaint yourself with Mother Nature.|[CLS]|0.02584819681942463|2|106|attention
Get your hands dirty and plant, trim, fertilize and reacquaint yourself with Mother Nature.|trim|0.024056827649474144|2|106|attention
Get your hands dirty and plant, trim, fertilize and reacquaint yourself with Mother Nature.|and|0.02127937413752079|2|106|attention
Get your hands dirty and plant, trim, fertilize and reacquaint yourself with Mother Nature.|and|0.019471127539873123|2|106|attention
Get your hands dirty and plant, trim, fertilize and reacquaint yourself with Mother Nature.|,|0.018405459821224213|2|106|attention
Here's another wolf in sheep's clothing for you, though this plant is hardly vicious at all: Flickr photo by Tropic~7 Through|this|0.14848531782627106|3|107|attention
Here's another wolf in sheep's clothing for you, though this plant is hardly vicious at all: Flickr photo by Tropic~7 Through|clothing|0.08076674491167068|3|107|attention
Here's another wolf in sheep's clothing for you, though this plant is hardly vicious at all: Flickr photo by Tropic~7 Through|at|0.0532878041267395|3|107|attention
Here's another wolf in sheep's clothing for you, though this plant is hardly vicious at all: Flickr photo by Tropic~7 Through|is|0.02425961196422577|3|107|attention
Here's another wolf in sheep's clothing for you, though this plant is hardly vicious at all: Flickr photo by Tropic~7 Through|though|0.023514894768595695|3|107|attention
The printing plant on the top floors of the building at Broadway and 4th street in New York City used|[SEP]|0.5381919741630554|9|108|attention
The printing plant on the top floors of the building at Broadway and 4th street in New York City used|used|0.07239576429128647|9|108|attention
The printing plant on the top floors of the building at Broadway and 4th street in New York City used|printing|0.07194334268569946|9|108|attention
The printing plant on the top floors of the building at Broadway and 4th street in New York City used|[CLS]|0.0690944716334343|9|108|attention
The printing plant on the top floors of the building at Broadway and 4th street in New York City used|The|0.05067569389939308|9|108|attention
It may be sweet and calorie-free, but extracting that flavor from a plant requires serious chemical interventions.|flavor|0.11615350097417831|3|109|attention
It may be sweet and calorie-free, but extracting that flavor from a plant requires serious chemical interventions.|a|0.06239594519138336|3|109|attention
It may be sweet and calorie-free, but extracting that flavor from a plant requires serious chemical interventions.|serious|0.05739210918545723|3|109|attention
It may be sweet and calorie-free, but extracting that flavor from a plant requires serious chemical interventions.|It|0.033883463591337204|3|109|attention
It may be sweet and calorie-free, but extracting that flavor from a plant requires serious chemical interventions.|[CLS]|0.03274134173989296|3|109|attention
Each part of the pea plant -- the tiny peas themselves, their shoots, even their pods (which can be simmered to make a broth) -- tastes of the sweet, sunny days of spring.|the|0.15474911034107208|6|110|attention
Each part of the pea plant -- the tiny peas themselves, their shoots, even their pods (which can be simmered to make a broth) -- tastes of the sweet, sunny days of spring.|[CLS]|0.04228682816028595|6|110|attention
Each part of the pea plant -- the tiny peas themselves, their shoots, even their pods (which can be simmered to make a broth) -- tastes of the sweet, sunny days of spring.|pea|0.029395466670393944|6|110|attention
Each part of the pea plant -- the tiny peas themselves, their shoots, even their pods (which can be simmered to make a broth) -- tastes of the sweet, sunny days of spring.|themselves|0.028610194101929665|6|110|attention
Each part of the pea plant -- the tiny peas themselves, their shoots, even their pods (which can be simmered to make a broth) -- tastes of the sweet, sunny days of spring.|sunny|0.019941745325922966|6|110|attention
From plant 'Prozac' to a surprising way to soothe sunburns, here are a few unusual household hints.|unusual|0.13851796090602875|3|111|attention
From plant 'Prozac' to a surprising way to soothe sunburns, here are a few unusual household hints.|a|0.025295766070485115|3|111|attention
From plant 'Prozac' to a surprising way to soothe sunburns, here are a few unusual household hints.|'Prozac|0.02152552455663681|3|111|attention
From plant 'Prozac' to a surprising way to soothe sunburns, here are a few unusual household hints.|'|0.017421748489141464|3|111|attention
From plant 'Prozac' to a surprising way to soothe sunburns, here are a few unusual household hints.|[CLS]|0.015055990777909756|3|111|attention
He added that it is not necessary to purchase a sensor, which costs 100 euros ($125), for each plant because there is a multi|[SEP]|0.31419453024864197|9|112|attention
He added that it is not necessary to purchase a sensor, which costs 100 euros ($125), for each plant because there is a multi|)|0.155238077044487|9|112|attention
He added that it is not necessary to purchase a sensor, which costs 100 euros ($125), for each plant because there is a multi|sensor|0.0734369307756424|9|112|attention
He added that it is not necessary to purchase a sensor, which costs 100 euros ($125), for each plant because there is a multi|,|0.07012482732534409|9|112|attention
He added that it is not necessary to purchase a sensor, which costs 100 euros ($125), for each plant because there is a multi|,|0.04718804359436035|9|112|attention
They plant and tend, fertilize and weed, harvest and process -- in short, do all it takes to produce a crop.|They|0.03074236959218979|2|113|attention
They plant and tend, fertilize and weed, harvest and process -- in short, do all it takes to produce a crop.|[CLS]|0.026247715577483177|2|113|attention
They plant and tend, fertilize and weed, harvest and process -- in short, do all it takes to produce a crop.|--|0.017568355426192284|2|113|attention
They plant and tend, fertilize and weed, harvest and process -- in short, do all it takes to produce a crop.|and|0.017438063398003578|2|113|attention
They plant and tend, fertilize and weed, harvest and process -- in short, do all it takes to produce a crop.|tend|0.01562398299574852|2|113|attention
Photo by Leo Rosen Photo by Leo Rosen Since their flowers are so huge and heavy you will need to hold the plant up in some|[SEP]|0.5735486745834351|3|114|attention
Photo by Leo Rosen Photo by Leo Rosen Since their flowers are so huge and heavy you will need to hold the plant up in some|[CLS]|0.04729707911610603|3|114|attention
Photo by Leo Rosen Photo by Leo Rosen Since their flowers are so huge and heavy you will need to hold the plant up in some|flowers|0.04562222957611084|3|114|attention
Photo by Leo Rosen Photo by Leo Rosen Since their flowers are so huge and heavy you will need to hold the plant up in some|the|0.03208279237151146|3|114|attention
Photo by Leo Rosen Photo by Leo Rosen Since their flowers are so huge and heavy you will need to hold the plant up in some|their|0.028528034687042236|3|114|attention
"As the old Chinese proverb says, ""The best time to plant an oak tree was 20 years ago, and the next best time is today."""|''|0.21420226991176605|2|115|attention
"As the old Chinese proverb says, ""The best time to plant an oak tree was 20 years ago, and the next best time is today."""|and|0.09658467769622803|2|115|attention
"As the old Chinese proverb says, ""The best time to plant an oak tree was 20 years ago, and the next best time is today."""|an|0.08396121114492416|2|115|attention
"As the old Chinese proverb says, ""The best time to plant an oak tree was 20 years ago, and the next best time is today."""|20|0.025897838175296783|2|115|attention
"As the old Chinese proverb says, ""The best time to plant an oak tree was 20 years ago, and the next best time is today."""|[CLS]|0.02395060658454895|2|115|attention
A relationship is like a plant: It needs regular attention to stay healthy.|[SEP]|0.47093406319618225|4|116|attention
A relationship is like a plant: It needs regular attention to stay healthy.|.|0.22187475860118866|4|116|attention
A relationship is like a plant: It needs regular attention to stay healthy.|[CLS]|0.04037383198738098|4|116|attention
A relationship is like a plant: It needs regular attention to stay healthy.|relationship|0.020272893831133842|4|116|attention
A relationship is like a plant: It needs regular attention to stay healthy.|healthy|0.0191959161311388|4|116|attention
Does your plant have enough sunlight?|[SEP]|0.6520727276802063|3|117|attention
Does your plant have enough sunlight?|[CLS]|0.05369381606578827|3|117|attention
Does your plant have enough sunlight?|your|0.05132143571972847|3|117|attention
Does your plant have enough sunlight?|sunlight|0.038366224616765976|3|117|attention
Does your plant have enough sunlight?|?|0.033621594309806824|3|117|attention
The shrimp plant, Justicia brandegeeana, makes me think of an early evening summer cocktail party with an exotic guest list|of|0.1961870640516281|9|118|attention
The shrimp plant, Justicia brandegeeana, makes me think of an early evening summer cocktail party with an exotic guest list|shrimp|0.06783392280340195|9|118|attention
The shrimp plant, Justicia brandegeeana, makes me think of an early evening summer cocktail party with an exotic guest list|The|0.053059231489896774|9|118|attention
The shrimp plant, Justicia brandegeeana, makes me think of an early evening summer cocktail party with an exotic guest list|,|0.04220834746956825|9|118|attention
The shrimp plant, Justicia brandegeeana, makes me think of an early evening summer cocktail party with an exotic guest list|[CLS]|0.04075266048312187|9|118|attention
Why do we plant seeds, saplings and seedlings with hope in our hearts each spring?|seeds|0.0366174690425396|2|119|attention
Why do we plant seeds, saplings and seedlings with hope in our hearts each spring?|[CLS]|0.02838817797601223|2|119|attention
Why do we plant seeds, saplings and seedlings with hope in our hearts each spring?|we|0.02146589197218418|2|119|attention
Why do we plant seeds, saplings and seedlings with hope in our hearts each spring?|saplings|0.02102535031735897|2|119|attention
Why do we plant seeds, saplings and seedlings with hope in our hearts each spring?|with|0.019969893619418144|2|119|attention
We plant in order to harvest -- not just for the moment but to preserve and nurture the future.|We|0.05057938024401665|2|120|attention
We plant in order to harvest -- not just for the moment but to preserve and nurture the future.|[CLS]|0.041856035590171814|2|120|attention
We plant in order to harvest -- not just for the moment but to preserve and nurture the future.|harvest|0.033661603927612305|2|120|attention
We plant in order to harvest -- not just for the moment but to preserve and nurture the future.|moment|0.026453152298927307|2|120|attention
We plant in order to harvest -- not just for the moment but to preserve and nurture the future.|--|0.021956460550427437|2|120|attention
For more about the pitcher plant, read our care tips.|[SEP]|0.6348252296447754|3|121|attention
For more about the pitcher plant, read our care tips.|pitcher|0.06046420335769653|3|121|attention
For more about the pitcher plant, read our care tips.|the|0.039419837296009064|3|121|attention
For more about the pitcher plant, read our care tips.|[CLS]|0.03614160418510437|3|121|attention
For more about the pitcher plant, read our care tips.|care|0.03310806676745415|3|121|attention
Flickr photo by brianwc Nepenthes (or pitcher plant) is a genus of carnivorous, mostly vining, tropical plants native to|of|0.19788360595703125|3|122|attention
Flickr photo by brianwc Nepenthes (or pitcher plant) is a genus of carnivorous, mostly vining, tropical plants native to|[CLS]|0.034124478697776794|3|122|attention
Flickr photo by brianwc Nepenthes (or pitcher plant) is a genus of carnivorous, mostly vining, tropical plants native to|genus|0.02136813849210739|3|122|attention
Flickr photo by brianwc Nepenthes (or pitcher plant) is a genus of carnivorous, mostly vining, tropical plants native to|mostly|0.020756104961037636|3|122|attention
Flickr photo by brianwc Nepenthes (or pitcher plant) is a genus of carnivorous, mostly vining, tropical plants native to|a|0.019519736990332603|3|122|attention
But the seeds of that plant|[SEP]|0.7093871235847473|3|123|attention
But the seeds of that plant|[CLS]|0.04527715966105461|3|123|attention
But the seeds of that plant|that|0.04102860391139984|3|123|attention
But the seeds of that plant|But|0.0382741279900074|3|123|attention
But the seeds of that plant|seeds|0.03374696895480156|3|123|attention
There are many occasions when a plant's leaf is more intriguing than its flower -- introducing the Copperleaf.|[CLS]|0.043188076466321945|3|124|attention
There are many occasions when a plant's leaf is more intriguing than its flower -- introducing the Copperleaf.|is|0.02050725184381008|3|124|attention
There are many occasions when a plant's leaf is more intriguing than its flower -- introducing the Copperleaf.|--|0.019902443513274193|3|124|attention
There are many occasions when a plant's leaf is more intriguing than its flower -- introducing the Copperleaf.|introducing|0.017870508134365082|3|124|attention
There are many occasions when a plant's leaf is more intriguing than its flower -- introducing the Copperleaf.|a|0.01714019477367401|3|124|attention
"Artist, educator and fashion designer Sasha Duerr uses just about anything to dye clothing: from kitchen waste to invasive ""weeds"" to the leaves, fruit or petals of nearly any tree or plant."|tree|0.03278077021241188|6|125|attention
"Artist, educator and fashion designer Sasha Duerr uses just about anything to dye clothing: from kitchen waste to invasive ""weeds"" to the leaves, fruit or petals of nearly any tree or plant."|[CLS]|0.019066892564296722|6|125|attention
"Artist, educator and fashion designer Sasha Duerr uses just about anything to dye clothing: from kitchen waste to invasive ""weeds"" to the leaves, fruit or petals of nearly any tree or plant."|[SEP]|0.017348594963550568|6|125|attention
"Artist, educator and fashion designer Sasha Duerr uses just about anything to dye clothing: from kitchen waste to invasive ""weeds"" to the leaves, fruit or petals of nearly any tree or plant."|or|0.014926806092262268|6|125|attention
"Artist, educator and fashion designer Sasha Duerr uses just about anything to dye clothing: from kitchen waste to invasive ""weeds"" to the leaves, fruit or petals of nearly any tree or plant."|any|0.013178233057260513|6|125|attention
This was a perfect opportunity to do something creative, but instead Jim Findlay does nothing but reproduce a fetishized female sexuality... in a plant.|,|0.20481692254543304|3|126|attention
This was a perfect opportunity to do something creative, but instead Jim Findlay does nothing but reproduce a fetishized female sexuality... in a plant.|.|0.06847406178712845|3|126|attention
This was a perfect opportunity to do something creative, but instead Jim Findlay does nothing but reproduce a fetishized female sexuality... in a plant.|[CLS]|0.04933004453778267|3|126|attention
This was a perfect opportunity to do something creative, but instead Jim Findlay does nothing but reproduce a fetishized female sexuality... in a plant.|[SEP]|0.03186194971203804|3|126|attention
This was a perfect opportunity to do something creative, but instead Jim Findlay does nothing but reproduce a fetishized female sexuality... in a plant.|Jim|0.026788892224431038|3|126|attention
